pk,sk,api_name,created_at,is_success,idempotency_key,request_payload,reference_number,response_payload,response_time_ms,_airbyte_raw_id,_airbyte_extracted_at,_airbyte_generation_id,_airbyte_meta
REF#13501e9e-f0a2-4bcb-9c9e-e3b8462b35d6,API#CLICKPOST_SERVICEABILITY#2026-04-17T07:10:48.318668659+05:30,CLICKPOST_SERVICEABILITY,2026-04-17T07:10:48.318668659+05:30,true,13501e9e-f0a2-4bcb-9c9e-e3b8462b35d6,"{""pickup_pincode"":""400079"",""drop_pincode"":""243005""}",400079#243005,"{""meta"":{""success"":true,""message"":""SUCCESS"",""status"":200,""reason"":""""},""result"":[{""cp_id"":207,""service_type"":""FORWARD"",""account_code"":""Blitz ANKW"",""account_id"":300836,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":false}},{""cp_id"":170,""service_type"":""FORWARD"",""account_code"":""Ithink Logistics - ANKW"",""account_id"":300676,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":4,""service_type"":""FORWARD"",""account_code"":""Delhivery Express ANKW"",""account_id"":300760,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":4,""service_type"":""FORWARD"",""account_code"":""Delhivery Surface ANKW"",""account_id"":300761,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":150,""service_type"":""FORWARD"",""account_code"":""Shipsy"",""account_id"":34902,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":6,""service_type"":""FORWARD"",""account_code"":""XpressBees Express ANKW"",""account_id"":300788,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":6,""service_type"":""FORWARD"",""account_code"":""XpressBees Surace ANKW"",""account_id"":300929,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":9,""service_type"":""FORWARD"",""account_code"":""Shadowfax Surface"",""account_id"":1007978,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":false}},{""cp_id"":9,""service_type"":""FORWARD"",""account_code"":""Shadowfax Express"",""account_id"":1007987,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":false}},{""cp_id"":105,""service_type"":""FORWARD"",""account_code"":""Shiprocket Courier"",""account_id"":1010864,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":5,""service_type"":""FORWARD"",""account_code"":""Bluedart ANKW"",""account_id"":301315,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":170,""service_type"":""FORWARD"",""account_code"":""Ithink Forward"",""account_id"":297535,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":105,""service_type"":""FORWARD"",""account_code"":""Shiprocket"",""account_id"":1005539,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":5,""service_type"":""FORWARD"",""account_code"":""Bluedart Express ANKW"",""account_id"":301309,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}}]}",37,3776ecca-0e98-4b44-a12c-268df41fb9ed,"May 19, 2026, 12:31 PM",8,"{""changes"":[],""sync_id"":142359}"
REF#cbced77b-81bd-4dae-b630-335d3b4d3b21,API#CLICKPOST_SERVICEABILITY#2026-05-15T17:53:36.766367061+05:30,CLICKPOST_SERVICEABILITY,2026-05-15T17:53:36.766367061+05:30,true,cbced77b-81bd-4dae-b630-335d3b4d3b21,"{""pickup_pincode"":""110020"",""drop_pincode"":""123029""}",110020#123029,"{""meta"":{""success"":true,""message"":""SUCCESS"",""status"":200,""reason"":""""},""result"":[{""cp_id"":207,""service_type"":""FORWARD"",""account_code"":""Blitz ANKW"",""account_id"":300836,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":false}},{""cp_id"":170,""service_type"":""FORWARD"",""account_code"":""Ithink Logistics - ANKW"",""account_id"":300676,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":4,""service_type"":""FORWARD"",""account_code"":""Delhivery Express ANKW"",""account_id"":300760,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":4,""service_type"":""FORWARD"",""account_code"":""Delhivery Surface ANKW"",""account_id"":300761,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":150,""service_type"":""FORWARD"",""account_code"":""Shipsy"",""account_id"":34902,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":105,""service_type"":""FORWARD"",""account_code"":""Shiprocket NDD"",""account_id"":1011491,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":6,""service_type"":""FORWARD"",""account_code"":""XpressBees Express ANKW"",""account_id"":300788,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":6,""service_type"":""FORWARD"",""account_code"":""XpressBees Surace ANKW"",""account_id"":300929,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":105,""service_type"":""FORWARD"",""account_code"":""Shiprocket Courier"",""account_id"":1010864,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":4,""service_type"":""FORWARD"",""account_code"":""Delhivery NDD"",""account_id"":1010879,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":5,""service_type"":""FORWARD"",""account_code"":""Bluedart ANKW"",""account_id"":301315,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":170,""service_type"":""FORWARD"",""account_code"":""Ithink Forward"",""account_id"":297535,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":105,""service_type"":""FORWARD"",""account_code"":""Shiprocket"",""account_id"":1005539,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":5,""service_type"":""FORWARD"",""account_code"":""Bluedart Express ANKW"",""account_id"":301309,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}}]}",59,9c0615df-c5c2-44d7-a0cd-91c7596ba492,"May 19, 2026, 12:31 PM",8,"{""changes"":[],""sync_id"":142359}"
RECOMMEND#43635055,REF20260222105523289a1750cbb,CLICKPOST_RECOMMEND,2026-02-22T10:55:23.442343997+05:30,true,REF20260222105523289a1750cbb,"{""pickup_pincode"":""493111"",""drop_pincode"":""494449"",""order_type"":""PREPAID"",""delivery_type"":""FORWARD"",""reference_number"":""REF20260222105523289a1750cbb"",""invoice_value"":0,""additional"":{""custom_fields"":[{""key"":""is_cold_chain"",""value"":""FALSE""},{""key"":""liquid_volume_in_ml"",""value"":0}]},""item"":""medicines"",""shipment_created_datetime_utc"":""2026-02-22 05:25:23""}",REF20260222105523289a1750cbb,"{""meta"":{""success"":true,""message"":""SUCCESS"",""status"":200,""reason"":""""},""result"":[{""preference_array"":[{""cp_id"":4,""cp_name"":""Delhivery"",""courier_name"":""Delhivery"",""account_code"":""Delhivery Express ANKW"",""account_id"":300760,""priority"":1,""shipping_charge"":null,""delivery_type"":""FORWARD"",""scores_computation"":{""scoring_params"":{""PRICING"":240.0,""EDD"":9.0,""AVERAGE_TAT"":54.57551585714286},""scoring_params_actual"":{""PRICING"":120.0,""EDD"":3,""AVERAGE_TAT"":54.57551585714286},""total_score"":303.5755158571429,""scoring_params_source"":{""PRICING"":""DEFAULT_VALUE"",""EDD"":""CLICKPOST_PINCODE"",""AVERAGE_TAT"":""ENTERPRISE_PINCODE""}}},{""cp_id"":4,""cp_name"":""Delhivery"",""courier_name"":""Delhivery"",""account_code"":""Delhivery Surface ANKW"",""account_id"":300761,""priority"":2,""shipping_charge"":null,""delivery_type"":""FORWARD"",""scores_computation"":{""scoring_params"":{""PRICING"":240.0,""EDD"":9.0,""AVERAGE_TAT"":57.231229879032256},""scoring_params_actual"":{""PRICING"":120.0,""EDD"":3,""AVERAGE_TAT"":57.231229879032256},""total_score"":306.23122987903224,""scoring_params_source"":{""PRICING"":""DEFAULT_VALUE"",""EDD"":""CLICKPOST_PINCODE"",""AVERAGE_TAT"":""ENTERPRISE_PINCODE""}}}],""pincode_serviceable"":true,""return_serviceable_accounts"":true,""username"":""truemeds"",""reference_number"":""REF20260222105523289a1750cbb"",""filters_ran"":{""1_active_accounts_filter"":[""Blitz ANKW(Blitz (Formerly Grow Simplee)(300836))"",""Ithink Logistics - ANKW(Ithink Logistics(300676))"",""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))"",""Shipsy(Shipsy(34902))"",""XpressBees Express ANKW(XpressBees(300788))"",""XpressBees Surace ANKW(XpressBees(300929))"",""Shadowfax Surface(Shadowfax(1007978))"",""Shadowfax Express(Shadowfax(1007987))"",""Bluedart ANKW(Bluedart(301315))"",""Ithink Forward(Ithink Logistics(297535))"",""Shiprocket(Shiprocket(1005539))"",""Bluedart Express ANKW(Bluedart(301309))""],""1_blacklisted_accounts"":[],""2_serviceable_accounts_filter"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""2_1_serviceable_oda_accounts_filter"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""clickpost_defined_and_custom_rule_matched"":""SKU Type Rule 2"",""3_clickpost_filters_rules_list"":[{""sequence"":1,""rule_name"":""SKU Type Rule 2"",""rule_priority"":5,""has_serviceable_accounts"":true,""allocation_type"":""PERCENTAGE""}],""3_clickpost_define_and_custom_filters_accounts_applied"":true,""3_clickpost_define_and_custom_filters_accounts"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""accounts_after_load_distribution_filter"":[],""priority_list_account_names"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""4_ordered_list_rules_list"":[],""4_ordered_list_account_names_filters_applied"":false,""ordered_list_filter_accounts"":[],""5_accounts_after_intelligent_performance_allocation"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""]}}]}",152,8bf2d47f-e6e9-4f47-bb41-827a67802eb0,"May 19, 2026, 12:31 PM",8,"{""changes"":[],""sync_id"":142359}"
RECOMMEND#43635055,REF2026022213001677397e89c71,CLICKPOST_RECOMMEND,2026-02-22T13:00:17.006475391+05:30,true,REF2026022213001677397e89c71,"{""pickup_pincode"":""493111"",""drop_pincode"":""494449"",""order_type"":""PREPAID"",""delivery_type"":""FORWARD"",""reference_number"":""REF2026022213001677397e89c71"",""invoice_value"":0,""additional"":{""custom_fields"":[{""key"":""is_cold_chain"",""value"":""FALSE""},{""key"":""liquid_volume_in_ml"",""value"":0}]},""item"":""medicines"",""shipment_created_datetime_utc"":""2026-02-22 07:30:16""}",REF2026022213001677397e89c71,"{""meta"":{""success"":true,""message"":""SUCCESS"",""status"":200,""reason"":""""},""result"":[{""preference_array"":[{""cp_id"":4,""cp_name"":""Delhivery"",""courier_name"":""Delhivery"",""account_code"":""Delhivery Express ANKW"",""account_id"":300760,""priority"":1,""shipping_charge"":null,""delivery_type"":""FORWARD"",""scores_computation"":{""scoring_params"":{""PRICING"":240.0,""EDD"":9.0,""AVERAGE_TAT"":54.57551585714286},""scoring_params_actual"":{""PRICING"":120.0,""EDD"":3,""AVERAGE_TAT"":54.57551585714286},""total_score"":303.5755158571429,""scoring_params_source"":{""PRICING"":""DEFAULT_VALUE"",""EDD"":""CLICKPOST_PINCODE"",""AVERAGE_TAT"":""ENTERPRISE_PINCODE""}}},{""cp_id"":4,""cp_name"":""Delhivery"",""courier_name"":""Delhivery"",""account_code"":""Delhivery Surface ANKW"",""account_id"":300761,""priority"":2,""shipping_charge"":null,""delivery_type"":""FORWARD"",""scores_computation"":{""scoring_params"":{""PRICING"":240.0,""EDD"":9.0,""AVERAGE_TAT"":57.231229879032256},""scoring_params_actual"":{""PRICING"":120.0,""EDD"":3,""AVERAGE_TAT"":57.231229879032256},""total_score"":306.23122987903224,""scoring_params_source"":{""PRICING"":""DEFAULT_VALUE"",""EDD"":""CLICKPOST_PINCODE"",""AVERAGE_TAT"":""ENTERPRISE_PINCODE""}}}],""pincode_serviceable"":true,""return_serviceable_accounts"":true,""username"":""truemeds"",""reference_number"":""REF2026022213001677397e89c71"",""filters_ran"":{""1_active_accounts_filter"":[""Blitz ANKW(Blitz (Formerly Grow Simplee)(300836))"",""Ithink Logistics - ANKW(Ithink Logistics(300676))"",""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))"",""Shipsy(Shipsy(34902))"",""XpressBees Express ANKW(XpressBees(300788))"",""XpressBees Surace ANKW(XpressBees(300929))"",""Shadowfax Surface(Shadowfax(1007978))"",""Shadowfax Express(Shadowfax(1007987))"",""Bluedart ANKW(Bluedart(301315))"",""Ithink Forward(Ithink Logistics(297535))"",""Shiprocket(Shiprocket(1005539))"",""Bluedart Express ANKW(Bluedart(301309))""],""1_blacklisted_accounts"":[],""2_serviceable_accounts_filter"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""2_1_serviceable_oda_accounts_filter"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""clickpost_defined_and_custom_rule_matched"":""SKU Type Rule 2"",""3_clickpost_filters_rules_list"":[{""sequence"":1,""rule_name"":""SKU Type Rule 2"",""rule_priority"":5,""has_serviceable_accounts"":true,""allocation_type"":""PERCENTAGE""}],""3_clickpost_define_and_custom_filters_accounts_applied"":true,""3_clickpost_define_and_custom_filters_accounts"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""accounts_after_load_distribution_filter"":[],""priority_list_account_names"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""4_ordered_list_rules_list"":[],""4_ordered_list_account_names_filters_applied"":false,""ordered_list_filter_accounts"":[],""5_accounts_after_intelligent_performance_allocation"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""]}}]}",232,8d24ad84-03b1-42c5-a7c8-9518ccec183a,"May 19, 2026, 12:31 PM",8,"{""changes"":[],""sync_id"":142359}"
RECOMMEND#43635055,REF2026022408032621900206555,CLICKPOST_RECOMMEND,2026-02-24T08:03:26.358320351+05:30,true,REF2026022408032621900206555,"{""pickup_pincode"":""493111"",""drop_pincode"":""494449"",""order_type"":""PREPAID"",""delivery_type"":""FORWARD"",""reference_number"":""REF2026022408032621900206555"",""invoice_value"":0,""additional"":{""custom_fields"":[{""key"":""is_cold_chain"",""value"":""FALSE""},{""key"":""liquid_volume_in_ml"",""value"":0}]},""item"":""medicines"",""shipment_created_datetime_utc"":""2026-02-22 07:29:39""}",REF2026022408032621900206555,"{""meta"":{""success"":true,""message"":""SUCCESS"",""status"":200,""reason"":""""},""result"":[{""preference_array"":[{""cp_id"":4,""cp_name"":""Delhivery"",""courier_name"":""Delhivery"",""account_code"":""Delhivery Express ANKW"",""account_id"":300760,""priority"":1,""shipping_charge"":null,""delivery_type"":""FORWARD"",""scores_computation"":{""scoring_params"":{""PRICING"":240.0,""EDD"":3.0,""AVERAGE_TAT"":52.67597225},""scoring_params_actual"":{""PRICING"":120.0,""EDD"":1,""AVERAGE_TAT"":52.67597225},""total_score"":295.67597225,""scoring_params_source"":{""PRICING"":""DEFAULT_VALUE"",""EDD"":""CLICKPOST_PINCODE"",""AVERAGE_TAT"":""ENTERPRISE_PINCODE""}}},{""cp_id"":4,""cp_name"":""Delhivery"",""courier_name"":""Delhivery"",""account_code"":""Delhivery Surface ANKW"",""account_id"":300761,""priority"":2,""shipping_charge"":null,""delivery_type"":""FORWARD"",""scores_computation"":{""scoring_params"":{""PRICING"":240.0,""EDD"":3.0,""AVERAGE_TAT"":57.16455130769231},""scoring_params_actual"":{""PRICING"":120.0,""EDD"":1,""AVERAGE_TAT"":57.16455130769231},""total_score"":300.1645513076923,""scoring_params_source"":{""PRICING"":""DEFAULT_VALUE"",""EDD"":""CLICKPOST_PINCODE"",""AVERAGE_TAT"":""ENTERPRISE_PINCODE""}}}],""pincode_serviceable"":true,""return_serviceable_accounts"":true,""username"":""truemeds"",""reference_number"":""REF2026022408032621900206555"",""filters_ran"":{""1_active_accounts_filter"":[""Blitz ANKW(Blitz (Formerly Grow Simplee)(300836))"",""Ithink Logistics - ANKW(Ithink Logistics(300676))"",""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))"",""Shipsy(Shipsy(34902))"",""XpressBees Express ANKW(XpressBees(300788))"",""XpressBees Surace ANKW(XpressBees(300929))"",""Shadowfax Surface(Shadowfax(1007978))"",""Shadowfax Express(Shadowfax(1007987))"",""Bluedart ANKW(Bluedart(301315))"",""Ithink Forward(Ithink Logistics(297535))"",""Shiprocket(Shiprocket(1005539))"",""Bluedart Express ANKW(Bluedart(301309))""],""1_blacklisted_accounts"":[],""2_serviceable_accounts_filter"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""2_1_serviceable_oda_accounts_filter"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""clickpost_defined_and_custom_rule_matched"":""SKU Type Rule 2"",""3_clickpost_filters_rules_list"":[{""sequence"":1,""rule_name"":""SKU Type Rule 2"",""rule_priority"":5,""has_serviceable_accounts"":true,""allocation_type"":""PERCENTAGE""}],""3_clickpost_define_and_custom_filters_accounts_applied"":true,""3_clickpost_define_and_custom_filters_accounts"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""accounts_after_load_distribution_filter"":[],""priority_list_account_names"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""4_ordered_list_rules_list"":[],""4_ordered_list_account_names_filters_applied"":false,""ordered_list_filter_accounts"":[],""5_accounts_after_intelligent_performance_allocation"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""]}}]}",138,cfbe9eaf-de0a-4c49-a2e3-8af1d299106e,"May 19, 2026, 12:31 PM",8,"{""changes"":[],""sync_id"":142359}"
RECOMMEND#43635055,REF202602240803265330261f312,CLICKPOST_RECOMMEND,2026-02-24T08:03:26.651227586+05:30,true,REF202602240803265330261f312,"{""pickup_pincode"":""493111"",""drop_pincode"":""494449"",""order_type"":""PREPAID"",""delivery_type"":""FORWARD"",""reference_number"":""REF202602240803265330261f312"",""invoice_value"":0,""additional"":{""custom_fields"":[{""key"":""is_cold_chain"",""value"":""FALSE""},{""key"":""liquid_volume_in_ml"",""value"":0}]},""item"":""medicines"",""shipment_created_datetime_utc"":""2026-02-22 07:29:39""}",REF202602240803265330261f312,"{""meta"":{""success"":true,""message"":""SUCCESS"",""status"":200,""reason"":""""},""result"":[{""preference_array"":[{""cp_id"":4,""cp_name"":""Delhivery"",""courier_name"":""Delhivery"",""account_code"":""Delhivery Express ANKW"",""account_id"":300760,""priority"":1,""shipping_charge"":null,""delivery_type"":""FORWARD"",""scores_computation"":{""scoring_params"":{""PRICING"":240.0,""EDD"":3.0,""AVERAGE_TAT"":52.67597225},""scoring_params_actual"":{""PRICING"":120.0,""EDD"":1,""AVERAGE_TAT"":52.67597225},""total_score"":295.67597225,""scoring_params_source"":{""PRICING"":""DEFAULT_VALUE"",""EDD"":""CLICKPOST_PINCODE"",""AVERAGE_TAT"":""ENTERPRISE_PINCODE""}}},{""cp_id"":4,""cp_name"":""Delhivery"",""courier_name"":""Delhivery"",""account_code"":""Delhivery Surface ANKW"",""account_id"":300761,""priority"":2,""shipping_charge"":null,""delivery_type"":""FORWARD"",""scores_computation"":{""scoring_params"":{""PRICING"":240.0,""EDD"":3.0,""AVERAGE_TAT"":57.16455130769231},""scoring_params_actual"":{""PRICING"":120.0,""EDD"":1,""AVERAGE_TAT"":57.16455130769231},""total_score"":300.1645513076923,""scoring_params_source"":{""PRICING"":""DEFAULT_VALUE"",""EDD"":""CLICKPOST_PINCODE"",""AVERAGE_TAT"":""ENTERPRISE_PINCODE""}}}],""pincode_serviceable"":true,""return_serviceable_accounts"":true,""username"":""truemeds"",""reference_number"":""REF202602240803265330261f312"",""filters_ran"":{""1_active_accounts_filter"":[""Blitz ANKW(Blitz (Formerly Grow Simplee)(300836))"",""Ithink Logistics - ANKW(Ithink Logistics(300676))"",""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))"",""Shipsy(Shipsy(34902))"",""XpressBees Express ANKW(XpressBees(300788))"",""XpressBees Surace ANKW(XpressBees(300929))"",""Shadowfax Surface(Shadowfax(1007978))"",""Shadowfax Express(Shadowfax(1007987))"",""Bluedart ANKW(Bluedart(301315))"",""Ithink Forward(Ithink Logistics(297535))"",""Shiprocket(Shiprocket(1005539))"",""Bluedart Express ANKW(Bluedart(301309))""],""1_blacklisted_accounts"":[],""2_serviceable_accounts_filter"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""2_1_serviceable_oda_accounts_filter"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""clickpost_defined_and_custom_rule_matched"":""SKU Type Rule 2"",""3_clickpost_filters_rules_list"":[{""sequence"":1,""rule_name"":""SKU Type Rule 2"",""rule_priority"":5,""has_serviceable_accounts"":true,""allocation_type"":""PERCENTAGE""}],""3_clickpost_define_and_custom_filters_accounts_applied"":true,""3_clickpost_define_and_custom_filters_accounts"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""accounts_after_load_distribution_filter"":[],""priority_list_account_names"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""],""4_ordered_list_rules_list"":[],""4_ordered_list_account_names_filters_applied"":false,""ordered_list_filter_accounts"":[],""5_accounts_after_intelligent_performance_allocation"":[""Delhivery Express ANKW(Delhivery(300760))"",""Delhivery Surface ANKW(Delhivery(300761))""]}}]}",117,4e474c7e-309e-4d3a-a6f8-7ae85d76f950,"May 19, 2026, 12:31 PM",8,"{""changes"":[],""sync_id"":142359}"
REF#01e06580-95d7-4e20-ac5b-988064d1b7ac,API#CLICKPOST_SERVICEABILITY#2026-05-09T13:06:39.009463928+05:30,CLICKPOST_SERVICEABILITY,2026-05-09T13:06:39.009463928+05:30,true,01e06580-95d7-4e20-ac5b-988064d1b7ac,"{""pickup_pincode"":""711302"",""drop_pincode"":""208013""}",711302#208013,"{""meta"":{""success"":true,""message"":""SUCCESS"",""status"":200,""reason"":""""},""result"":[{""cp_id"":207,""service_type"":""FORWARD"",""account_code"":""Blitz ANKW"",""account_id"":300836,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":false}},{""cp_id"":170,""service_type"":""FORWARD"",""account_code"":""Ithink Logistics - ANKW"",""account_id"":300676,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":false}},{""cp_id"":4,""service_type"":""FORWARD"",""account_code"":""Delhivery Express ANKW"",""account_id"":300760,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":4,""service_type"":""FORWARD"",""account_code"":""Delhivery Surface ANKW"",""account_id"":300761,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":150,""service_type"":""FORWARD"",""account_code"":""Shipsy"",""account_id"":34902,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":105,""service_type"":""FORWARD"",""account_code"":""Shiprocket NDD"",""account_id"":1011491,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":false}},{""cp_id"":6,""service_type"":""FORWARD"",""account_code"":""XpressBees Express ANKW"",""account_id"":300788,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":6,""service_type"":""FORWARD"",""account_code"":""XpressBees Surace ANKW"",""account_id"":300929,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":105,""service_type"":""FORWARD"",""account_code"":""Shiprocket Courier"",""account_id"":1010864,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":4,""service_type"":""FORWARD"",""account_code"":""Delhivery NDD"",""account_id"":1010879,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":5,""service_type"":""FORWARD"",""account_code"":""Bluedart ANKW"",""account_id"":301315,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":170,""service_type"":""FORWARD"",""account_code"":""Ithink Forward"",""account_id"":297535,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":false}},{""cp_id"":105,""service_type"":""FORWARD"",""account_code"":""Shiprocket"",""account_id"":1005539,""serviceable"":{""COD"":false,""PREPAID"":false,""EXCHANGE"":false,""PICKUP"":true}},{""cp_id"":5,""service_type"":""FORWARD"",""account_code"":""Bluedart Express ANKW"",""account_id"":301309,""serviceable"":{""COD"":true,""PREPAID"":true,""EXCHANGE"":false,""PICKUP"":true}}]}",93,a07dd7ab-a215-43df-aac9-953a623506f8,"May 19, 2026, 12:31 PM",8,"{""changes"":[],""sync_id"":142359}"
